IsmctsAgent 0,RandomAgent 1
8251,342
8252,342
8253,342
8254,342
8255,342
8256,342
8257,342
8258,342
8259,342
8260,342
8261,342
8262,342
8263,342
8264,342
8265,342
8266,342
8267,342
8268,342
8269,342
8270,342
8271,342
8272,342
8273,342
8274,342
8275,342
8276,342
8277,342
8278,342
8279,342
8280,342
8281,342
8282,342
8283,342
8284,342
8285,342
8286,342
8287,342
8288,342
8289,342
8290,342
8291,342
8292,342
8293,342
8294,342
8295,342
8296,342
8296,343
8297,343
8298,343
8299,343
8300,343
8301,343
8302,343
8303,343
8303,344
8304,344
8305,344
8306,344
8307,344
8308,344
8309,344
8310,344
8311,344
8312,344
8313,344
8314,344
8315,344
8316,344
8317,344
8318,344
8319,344
8320,344
8321,344
8322,344
8323,344
8324,344
8325,344
8326,344
8327,344
8328,344
8329,344
8330,344
8331,344
8332,344
8333,344
8334,344
8335,344
8336,344
8337,344
8338,344
8339,344
8340,344
8341,344
8342,344
8343,344
8344,344
8345,344
8346,344
8347,344
8348,344
8349,344
8350,344
8351,344
8352,344
8353,344
8354,344
8355,344
8356,344
8357,344
8358,344
8359,344
8360,344
8361,344
8362,344
8363,344
8364,344
8365,344
8366,344
8367,344
8368,344
8369,344
8370,344
8371,344
8372,344
8373,344
8374,344
8375,344
8376,344
8377,344
8378,344
8379,344
8380,344
8381,344
8382,344
8383,344
8384,344
8385,344
8386,344
8387,344
8388,344
8389,344
8390,344
8391,344
8392,344
8393,344
8394,344
8395,344
8396,344
8397,344
8398,344
8399,344
8400,344
8401,344
8402,344
8403,344
8404,344
8405,344
8406,344
8407,344
8408,344
8409,344
8410,344
8411,344
8412,344
8413,344
8414,344
8415,344
8416,344
8417,344
8418,344
8419,344
8420,344
8421,344
8422,344
8423,344
8424,344
8425,344
8426,344
8427,344
8428,344
8429,344
8430,344
8431,344
8432,344
8433,344
8434,344
8435,344
8436,344
8437,344
8438,344
8439,344
8440,344
8440,345
8440,346
8441,346
8442,346
8443,346
8444,346
8445,346
8446,346
8447,346
8448,346
8449,346
8449,347
8450,347
8451,347
8452,347
8453,347
8454,347
8455,347
8456,347
8457,347
8458,347
8458,348
8459,348
8460,348
8461,348
8462,348
8463,348
8464,348
8464,349
8465,349
8466,349
8467,349
8468,349
8469,349
8470,349
8471,349
8472,349
8473,349
8474,349
8475,349
8476,349
8477,349
8477,350
8478,350
8479,350
8480,350
8481,350
8482,350
8482,351
8483,351
8484,351
8485,351
8485,352
8486,352
8487,352
8488,352
8489,352
8490,352
8491,352
8492,352
8493,352
8494,352
8495,352
8496,352
8497,352
8498,352
8499,352
8500,352
8501,352
8502,352
8503,352
8504,352
8505,352
8506,352
8507,352
8508,352
8509,352
8509,353
8510,353
8511,353
8512,353
8513,353
8514,353
8515,353
8516,353
8517,353
8518,353
8519,353
8520,353
8521,353
8522,353
8522,354
8523,354
8524,354
8525,354
8526,354
8527,354
8528,354
8529,354
8530,354
8531,354
8532,354
8533,354
8534,354
8534,355
8535,355
8536,355
8537,355
8538,355
8539,355
8540,355
8541,355
8542,355
8543,355
8544,355
8545,355
8546,355
8547,355
8548,355
8549,355
8550,355
8551,355
8552,355
8553,355
8554,355
8555,355
8556,355
8557,355
8558,355
8559,355
8560,355
8561,355
8562,355
8563,355
8564,355
8565,355
8566,355
8567,355
8568,355
8568,356
8569,356
8570,356
8571,356
8572,356
8573,356
8574,356
8575,356
8576,356
8577,356
8578,356
8579,356
8580,356
8581,356
8582,356
8583,356
8584,356
8585,356
8586,356
8587,356
8588,356
8589,356
8590,356
8591,356
8592,356
8593,356
8594,356
8595,356
8596,356
8597,356
8598,356
8599,356
8600,356
8601,356
8602,356
8603,356
8604,356
8605,356
8606,356
8607,356
8608,356
8609,356
8610,356
8611,356
8612,356
8613,356
8614,356
8615,356
8616,356
8617,356
8618,356
8619,356
8620,356
8621,356
8622,356
8623,356
8624,356
8625,356
8626,356
8627,356
8628,356
8629,356
8630,356
8631,356
8632,356
8633,356
8634,356
8635,356
8636,356
8637,356
8638,356
8639,356
8640,356
8641,356
8642,356
8642,357
8643,357
8644,357
8645,357
8646,357
8647,357
8648,357
8649,357
8650,357
8651,357
8652,357
8653,357
8653,358
8654,358
8655,358
8656,358
8657,358
8658,358
8659,358
8660,358
8661,358
8662,358
8663,358
8664,358
8665,358
8666,358
8667,358
8668,358
8669,358
8670,358
8671,358
8672,358
8673,358
8674,358
8675,358
8676,358
8677,358
8678,358
8679,358
8680,358
8681,358
8682,358
8683,358
8684,358
8685,358
8686,358
8687,358
8688,358
8689,358
8690,358
8691,358
8692,358
8693,358
8694,358
8695,358
8696,358
8697,358
8698,358
8699,358
8700,358
8701,358
8702,358
8703,358
8704,358
8705,358
8706,358
8707,358
8708,358
8709,358
8710,358
8711,358
8712,358
8713,358
8714,358
8715,358
8716,358
8717,358
8718,358
8719,358
8720,358
8721,358
8722,358
8723,358
8724,358
8725,358
8726,358
8727,358
8728,358
8729,358
8729,359
8730,359
8731,359
8732,359
8733,359
8734,359
8735,359
8736,359
8737,359
8738,359
8739,359
8740,359
8741,359
8742,359
8743,359
8744,359
8745,359
8746,359
8747,359
8748,359
8749,359
8750,359
8751,359
8752,359
8753,359
8754,359
8755,359
8756,359
8757,359
8758,359
8759,359
8760,359
8760,360
8761,360
8762,360
8763,360
8764,360
8765,360
8766,360
8767,360
8768,360
8769,360
8770,360
8771,360
8772,360
8773,360
8774,360
8775,360
8776,360
8777,360
8778,360
8779,360
8780,360
8781,360
8782,360
8783,360
8784,360
8785,360
8786,360
8787,360
8788,360
8789,360
8789,361
8790,361
8791,361
8792,361
8793,361
8794,361
8795,361
8796,361
8797,361
8798,361
8799,361
8800,361
8801,361
8802,361
8803,361
8804,361
8805,361
8806,361
8807,361
8808,361
8809,361
8810,361
8811,361
8812,361
8813,361
8814,361
8815,361
8816,361
8817,361
8818,361
8819,361
8820,361
8821,361
8822,361
8822,362
8823,362
8824,362
8825,362
8825,363
8826,363
8827,363
8828,363
8829,363
8830,363
8831,363
8832,363
8833,363
8834,363
8835,363
8836,363
8837,363
8838,363
8838,364
8839,364
8840,364
8841,364
8842,364
8843,364
8843,365
8844,365
8845,365
8846,365
8847,365
8848,365
8849,365
8850,365
8851,365
8852,365
8853,365
8854,365
8855,365
8856,365
8857,365
8858,365
8858,366
8859,366
8860,366
8861,366
8862,366
8863,366
8864,366
8865,366
8866,366
8867,366
8868,366
8869,366
8870,366
8871,366
8872,366
8873,366
8874,366
8875,366
8876,366
8877,366
8878,366
8879,366
8880,366
8881,366
8882,366
8883,366
8884,366
8885,366
8886,366
8887,366
8888,366
8889,366
8890,366
8891,366
8892,366
8893,366
8894,366
8895,366
8896,366
8897,366
8898,366
8899,366
8900,366
8901,366
8902,366
8903,366
8904,366
8905,366
8906,366
8907,366
8908,366
8909,366
8910,366
8911,366
8912,366
8913,366
8914,366
8915,366
8916,366
8916,367
8917,367
8917,368
8918,368
8919,368
8920,368
8921,368
8922,368
8923,368
8924,368
8925,368
8926,368
8927,368
8928,368
8929,368
8930,368
8931,368
8932,368
8933,368
8934,368
8935,368
8936,368
8937,368
8938,368
8939,368
8940,368
8941,368
8942,368
8943,368
8944,368
8945,368
8946,368
8947,368
8948,368
8949,368
8950,368
8951,368
8952,368
8953,368
8954,368
8955,368
8956,368
8957,368
8958,368
8959,368
8960,368
8961,368
8962,368
8963,368
8964,368
8965,368
8966,368
8967,368
8968,368
8969,368
8970,368
8971,368
8972,368
8973,368
8974,368
8975,368
8976,368
8977,368
8978,368
8979,368
8979,369
8980,369
8981,369
8982,369
8983,369
8983,370
8984,370
8985,370
8986,370
8987,370
8988,370
8989,370
8990,370
8991,370
8992,370
8993,370
8994,370
8995,370
8996,370
8997,370
8998,370
8999,370
9000,370
9001,370
9002,370
9003,370
9004,370
9005,370
9006,370
9007,370
9008,370
9009,370
9010,370
9011,370
9012,370
9013,370
9014,370
9015,370
9016,370
9017,370
9018,370
9019,370
9020,370
9021,370
9022,370
9023,370
9024,370
9025,370
9026,370
9027,370
9028,370
9029,370
9030,370
9031,370
9032,370
9033,370
9034,370
9035,370
9036,370
9037,370
9038,370
9039,370
9040,370
9041,370
9042,370
9043,370
9044,370
9044,371
9045,371
9046,371
9047,371
9048,371
9049,371
9050,371
9051,371
9052,371
9053,371
9054,371
9055,371
9056,371
9057,371
9058,371
9059,371
9060,371
9061,371
9062,371
9063,371
9064,371
9065,371
9066,371
9067,371
9068,371
9069,371
9070,371
9071,371
9072,371
9073,371
9074,371
9075,371
9076,371
9077,371
9078,371
9079,371
9080,371
9081,371
9082,371
9083,371
9084,371
9085,371
9086,371
9087,371
9088,371
9089,371
9090,371
9091,371
9092,371
9093,371
9094,371
9095,371
9096,371
9097,371
9098,371
9099,371
9100,371
9101,371
9102,371
9103,371
9104,371
9105,371
9106,371
9107,371
9108,371
9109,371
9110,371
9111,371
9112,371
9113,371
9114,371
9115,371
9116,371
9117,371
9118,371
9119,371
9120,371
9121,371
9122,371
9123,371
9124,371
9125,371
9126,371
9127,371
9128,371
9129,371
9130,371
9131,371
9132,371
9133,371
9134,371
9135,371
9136,371
9137,371
9138,371
9139,371
9140,371
9141,371
9142,371
9143,371
9144,371
9145,371
9146,371
9147,371
9147,372
9148,372
9149,372
9150,372
9151,372
9152,372
9153,372
9154,372
9155,372
9156,372
9157,372
9158,372
9159,372
9160,372
9161,372
9162,372
9163,372
9164,372
9164,373
9165,373
9166,373
9167,373
9168,373
9169,373
9170,373
9171,373
9172,373
9173,373
9174,373
9175,373
9176,373
9177,373
9178,373
9179,373
9180,373
9181,373
9182,373
9183,373
9184,373
9185,373
9186,373
9187,373
9188,373
9189,373
9190,373
9191,373
9192,373
9193,373
9194,373
9195,373
9196,373
9197,373
9198,373
9199,373
9200,373
9201,373
9202,373
9203,373
9204,373
9205,373
9206,373
9207,373
9208,373
9209,373
9210,373
9211,373
9212,373
9213,373
9214,373
9215,373
9216,373
9217,373
9218,373
9219,373
9220,373
9221,373
9222,373
9223,373
9224,373
9225,373
9226,373
9227,373
9228,373
9229,373
9230,373
9231,373
9232,373
9233,373
9234,373
9235,373
9236,373
9237,373
9238,373
9239,373
9240,373
9241,373
9242,373
9242,374
9242,375
9243,375
9244,375
9245,375
9246,375
9247,375
9248,375
9249,375
9250,375
9251,375
9252,375
9253,375
9254,375
9255,375
9256,375
9257,375
9258,375
9259,375
9260,375
9261,375
9262,375
9263,375
9264,375
9264,376
9265,376
9266,376
9267,376
9268,376
9269,376
9269,377
9270,377
9271,377
9272,377
9273,377
9274,377
9275,377
9276,377
9277,377
9277,378
9278,378
9279,378
9280,378
9281,378
9282,378
9283,378
9284,378
9285,378
9286,378
9287,378
9288,378
9289,378
9290,378
9291,378
9292,378
9293,378
9294,378
9295,378
9296,378
9297,378
9298,378
9299,378
9300,378
9301,378
9302,378
9303,378
9304,378
9305,378
9306,378
9307,378
9308,378
9309,378
9310,378
9311,378
9312,378
9313,378
9314,378
9315,378
9316,378
9317,378
9318,378
9319,378
9320,378
9321,378
9322,378
9323,378
9324,378
9325,378
9326,378
9327,378
9328,378
9328,379
9328,380
9329,380
9330,380
9331,380
9332,380
9333,380
9334,380
9335,380
9336,380
9337,380
9338,380
9339,380
9340,380
9341,380
9342,380
9343,380
9344,380
9345,380
9346,380
9347,380
9348,380
9349,380
9350,380
9351,380
9352,380
9353,380
9354,380
9355,380
9356,380
9357,380
9358,380
9359,380
9360,380
9361,380
9362,380
9363,380
9364,380
9365,380
9366,380
9367,380
9368,380
9369,380
9370,380
9371,380
9372,380
9373,380
9374,380
9375,380
9376,380
9377,380
9377,381
9378,381
9379,381
9380,381
9381,381
9382,381
9383,381
9384,381
9384,382
9385,382
9386,382
9387,382
9388,382
9389,382
9390,382
9391,382
9392,382
9393,382
9394,382
9395,382
9396,382
9397,382
9397,383
9398,383
9399,383
9399,384
9400,384
9401,384
9402,384
9403,384
9404,384
9405,384
9406,384
9407,384
9408,384
9409,384
9410,384
9411,384
9412,384
9413,384
9414,384
9415,384
9416,384
9417,384
9418,384
9419,384
9420,384
9421,384
9422,384
9423,384
9424,384
9425,384
9426,384
9427,384
9428,384
9429,384
9430,384
9431,384
9432,384
9433,384
9434,384
9435,384
9436,384
9437,384
9438,384
9439,384
9440,384
9441,384
9442,384
9443,384
9444,384
9445,384
9446,384
9447,384
9448,384
9449,384
9450,384
9451,384
9452,384
9453,384
9454,384
9455,384
9455,385
9456,385
9457,385
9458,385
9459,385
9460,385
9461,385
9462,385
9463,385
9464,385
9465,385
9466,385
9467,385
9468,385
9469,385
9470,385
9471,385
9472,385
9473,385
9474,385
9475,385
9476,385
9477,385
9478,385
9479,385
9480,385
9481,385
9482,385
9483,385
9484,385
9485,385
9486,385
9487,385
9488,385
9489,385
9490,385
9490,386
9491,386
9492,386
9493,386
9494,386
9495,386
9496,386
9497,386
9497,387
9497,388
9498,388
9499,388
9500,388
9501,388
9502,388
9503,388
9504,388
9505,388
9506,388
9507,388
9508,388
9509,388
9510,388
9511,388
9512,388
9513,388
9514,388
9515,388
9516,388
9516,389
9517,389
9518,389
9519,389
9520,389
9521,389
9522,389
9523,389
9524,389
9525,389
9526,389
9527,389
9528,389
9529,389
9530,389
9531,389
9532,389
9533,389
9534,389
9535,389
9536,389
9537,389
9538,389
9539,389
9540,389
9541,389
9542,389
9542,390
9543,390
9544,390
9545,390
9546,390
9547,390
9548,390
9549,390
9550,390
9551,390
9552,390
9553,390
9554,390
9555,390
9556,390
9557,390
9558,390
9559,390
9560,390
9561,390
9562,390
9563,390
9564,390
9565,390
9566,390
9567,390
9568,390
9569,390
9570,390
9571,390
9572,390
9573,390
9574,390
9575,390
9576,390
9577,390
9578,390
9579,390
9580,390
9581,390
9582,390
9583,390
9584,390
9585,390
9586,390
9587,390
9588,390
9589,390
9590,390
9591,390
9592,390
9593,390
9594,390
9595,390
9595,391
9596,391
9597,391
9598,391
9599,391
9600,391
9601,391
9602,391
9603,391
9604,391
9605,391
9606,391
9607,391
9608,391
9609,391
